timestamp,id,Temperature (degC),Humidity (%),Wind Speed (m/s),Wind Direction (deg),Pressure (hPa),PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate (m3/s),ACH,CarbonEmissions(lb-co2/h),CarbonEmissions(kg-co2/h)
2022-10-10 05:45:00,2662,7.702,73.508,1.048,73.358,854.33,0.0,0.0,0.0,0.0,63.314,0.291,0.148,0.528,1.727,0.783353384
2022-10-10 05:50:00,2663,9.233,91.037,1.173,82.591,807.416,0.0,0.0,0.0,0.0,68.831,0.379,0.136,0.476,1.759,0.797868328
2022-10-10 05:55:00,2664,7.4,51.498,1.213,83.457,1041.05,0.0,0.0,0.0,0.0,78.612,0.321,0.11,0.5,1.999,0.906730408
2022-10-10 06:00:00,2665,8.5,83.0,1.0,86.0,1022.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-10 06:05:00,2666,9.305,86.137,1.057,74.833,1198.289,0.0,0.0,0.0,0.0,78.983,0.272,0.15,0.525,1.539,0.6980780879999999
2022-10-10 06:10:00,2667,9.945,81.253,0.962,69.485,1079.196,0.0,0.0,0.0,0.0,59.264,0.346,0.117,0.514,1.938,0.8790612959999999
2022-10-10 06:15:00,2668,9.463,77.435,1.059,70.856,978.964,0.0,0.0,0.0,0.0,63.881,0.335,0.133,0.534,1.666,0.755684272
2022-10-10 06:20:00,2669,10.485,83.717,1.065,69.476,1028.829,0.0,0.0,0.0,0.0,79.029,0.274,0.143,0.525,1.694,0.768384848
2022-10-10 06:25:00,2670,8.702,77.952,0.947,60.708,1002.97,0.0,0.0,0.0,0.0,89.055,0.307,0.133,0.488,1.71,0.77564232
2022-10-10 06:30:00,2671,10.581,80.134,0.891,75.363,1120.222,0.0,0.0,0.0,0.0,59.198,0.366,0.129,0.466,1.852,0.840052384
2022-10-10 06:35:00,2672,10.099,59.307,0.817,67.094,838.168,0.0,0.0,0.0,0.0,69.1,0.366,0.134,0.531,1.886,0.8554745119999999
2022-10-10 06:40:00,2673,9.722,79.655,1.023,83.502,889.74,0.0,0.0,0.0,0.0,74.125,0.284,0.121,0.502,1.95,0.8845044
2022-10-10 06:45:00,2674,8.375,70.898,0.945,66.849,1031.236,0.0,0.0,0.0,0.0,77.676,0.283,0.121,0.588,1.818,0.8246302560000001
2022-10-10 06:50:00,2675,9.673,70.734,1.046,75.301,1070.211,0.0,0.0,0.0,0.0,67.701,0.269,0.115,0.524,1.756,0.796507552
2022-10-10 06:55:00,2676,9.194,83.689,0.961,74.175,987.854,0.0,0.0,0.0,0.0,74.357,0.345,0.125,0.529,2.067,0.9375746640000001
2022-10-10 07:00:00,2677,11.5,73.0,1.0,89.0,1023.0,3.0,0.012,300.0,1.16,80.4,0.311,0.172,0.657,1.908,0.865453536
2022-10-10 07:05:00,2678,12.284,75.286,0.809,81.192,1019.169,5.236,0.018,332.045,1.274,79.462,0.386,0.204,0.687,1.955,0.88677236
2022-10-10 07:10:00,2679,12.493,57.956,1.081,60.239,951.963,5.738,0.018,327.575,1.076,73.643,0.331,0.2,0.694,2.015,0.9139878800000001
2022-10-10 07:15:00,2680,12.159,71.898,1.101,74.641,1046.731,4.585,0.021,322.654,1.348,74.619,0.366,0.196,0.747,2.082,0.9443785439999999
2022-10-10 07:20:00,2681,12.229,62.375,1.065,73.93,1095.081,5.069,0.018,346.077,1.252,81.651,0.328,0.169,0.81,2.262,1.026025104
2022-10-10 07:25:00,2682,13.287,74.023,1.02,62.069,906.253,5.32,0.021,320.315,1.024,73.468,0.332,0.181,0.9,1.716,0.778363872
2022-10-10 07:30:00,2683,11.86,69.597,1.137,72.243,1001.834,4.504,0.016,341.071,1.381,99.406,0.331,0.21,0.701,2.091,0.9484608720000001
2022-10-10 07:35:00,2684,12.875,64.168,0.988,67.917,887.686,4.683,0.021,264.981,1.11,87.07,0.283,0.165,0.778,1.67,0.75749864
2022-10-10 07:40:00,2685,12.587,75.688,0.898,79.223,908.755,4.944,0.019,309.216,1.224,84.472,0.337,0.205,0.622,1.636,0.7420765119999999
2022-10-10 07:45:00,2686,12.927,79.013,1.018,80.6,1042.833,4.271,0.02,299.161,1.076,95.947,0.366,0.221,0.809,2.111,0.9575327120000001
2022-10-10 07:50:00,2687,10.408,71.628,1.047,89.586,955.639,5.585,0.02,310.818,0.968,75.982,0.327,0.135,0.738,1.751,0.7942395919999999
2022-10-10 07:55:00,2688,11.104,60.163,0.995,67.734,1004.721,4.065,0.021,316.138,1.19,95.592,0.288,0.187,0.741,1.84,0.83460928
2022-10-10 08:00:00,2689,15.45,64.0,1.0,195.0,1023.0,21.0,0.081,600.0,2.32,98.4,0.38,0.427,1.627,2.123,0.962975816
2022-10-10 08:05:00,2690,14.238,62.767,2.902,90.897,1038.502,3.434,0.016,261.859,1.07,88.617,0.356,0.199,0.723,2.092,0.948914464
2022-10-10 08:10:00,2691,15.976,54.694,3.068,72.311,818.827,4.046,0.015,325.537,1.176,79.593,0.273,0.182,0.754,1.641,0.744344472
2022-10-10 08:15:00,2692,14.381,42.494,2.562,83.514,1049.897,4.046,0.016,356.354,1.162,91.426,0.284,0.184,0.778,1.901,0.862278392
2022-10-10 08:20:00,2693,13.931,52.269,3.304,107.576,930.506,3.584,0.014,235.676,1.099,85.05,0.335,0.161,0.577,1.517,0.688099064
2022-10-10 08:25:00,2694,13.706,59.078,3.208,78.536,1083.559,4.394,0.017,267.622,1.114,83.993,0.31,0.193,0.71,1.899,0.861371208
2022-10-10 08:30:00,2695,13.376,56.801,2.643,95.249,1067.857,4.637,0.016,304.175,1.174,67.358,0.313,0.177,0.616,2.041,0.9257812719999999
2022-10-10 08:35:00,2696,12.669,57.632,3.165,88.044,1144.042,3.997,0.015,349.258,1.092,87.544,0.303,0.195,0.709,1.828,0.829166176
2022-10-10 08:40:00,2697,17.819,64.402,2.485,92.381,1011.231,4.269,0.014,273.815,1.05,83.057,0.294,0.156,0.733,1.96,0.88904032
2022-10-10 08:45:00,2698,14.095,50.21,3.06,98.78,1015.163,4.362,0.013,284.796,1.258,63.868,0.324,0.182,0.764,2.079,0.943017768
2022-10-10 08:50:00,2699,16.566,64.193,3.259,78.46,970.621,4.528,0.015,317.387,1.142,74.355,0.334,0.172,0.729,1.739,0.788796488
2022-10-10 08:55:00,2700,15.211,52.036,2.772,98.039,1069.621,5.243,0.017,334.469,1.082,78.345,0.334,0.186,0.707,1.791,0.8123832719999999
2022-10-10 09:00:00,2701,18.67,57.0,2.0,219.0,1023.0,62.0,0.24,900.0,3.48,139.4,0.539,1.005,3.834,2.734,1.240120528
2022-10-10 09:05:00,2702,18.804,41.992,2.983,70.488,749.277,0.0,0.0,0.0,0.0,73.548,0.33,0.134,0.544,1.586,0.719396912
2022-10-10 09:10:00,2703,17.341,45.723,2.946,79.373,1201.106,0.0,0.0,0.0,0.0,72.394,0.304,0.129,0.542,1.866,0.8464026720000001
2022-10-10 09:15:00,2704,20.996,46.688,3.244,69.307,989.241,0.0,0.0,0.0,0.0,73.304,0.26,0.141,0.446,1.783,0.8087545359999999
2022-10-10 09:20:00,2705,18.286,46.66,3.037,76.965,1062.194,0.0,0.0,0.0,0.0,70.412,0.263,0.127,0.52,1.946,0.882690032
2022-10-10 09:25:00,2706,19.549,36.591,2.725,62.985,1088.395,0.0,0.0,0.0,0.0,81.298,0.326,0.147,0.572,1.789,0.8114760879999999
2022-10-10 09:30:00,2707,18.35,47.828,3.108,65.041,1240.69,0.0,0.0,0.0,0.0,66.659,0.324,0.116,0.446,1.633,0.740715736
2022-10-10 09:35:00,2708,15.194,34.76,2.433,61.944,1104.899,0.0,0.0,0.0,0.0,93.334,0.3,0.128,0.504,1.972,0.894483424
2022-10-10 09:40:00,2709,18.89,40.38,3.011,70.702,1109.494,0.0,0.0,0.0,0.0,76.901,0.304,0.132,0.499,1.61,0.7302831200000001
2022-10-10 09:45:00,2710,15.137,46.366,3.178,82.091,909.924,0.0,0.0,0.0,0.0,78.299,0.351,0.11,0.458,1.724,0.781992608
2022-10-10 09:50:00,2711,14.059,43.38,3.366,68.421,1013.595,0.0,0.0,0.0,0.0,73.843,0.324,0.151,0.482,2.094,0.9498216479999999
2022-10-10 09:55:00,2712,18.798,46.622,3.071,73.786,1226.83,0.0,0.0,0.0,0.0,93.636,0.285,0.116,0.445,1.589,0.720757688
2022-10-10 10:00:00,2713,22.17,48.0,2.0,117.0,1023.0,62.0,0.24,900.0,3.48,139.4,0.539,1.005,3.834,2.734,1.240120528
2022-10-10 10:05:00,2714,22.484,44.392,4.244,68.499,1040.192,0.0,0.0,0.0,0.0,86.08,0.294,0.135,0.466,1.574,0.713953808
2022-10-10 10:10:00,2715,21.451,35.928,3.22,67.093,1080.015,0.0,0.0,0.0,0.0,76.18,0.325,0.133,0.553,1.958,0.888133136
2022-10-10 10:15:00,2716,21.389,36.302,4.072,61.434,1007.652,0.0,0.0,0.0,0.0,79.547,0.319,0.122,0.503,1.95,0.8845044
2022-10-10 10:20:00,2717,19.321,39.258,3.679,64.849,850.698,0.0,0.0,0.0,0.0,71.43,0.297,0.117,0.52,1.751,0.7942395919999999
2022-10-10 10:25:00,2718,22.57,35.998,3.814,59.245,1072.455,0.0,0.0,0.0,0.0,69.051,0.335,0.149,0.506,1.11,0.5034871200000001
2022-10-10 10:30:00,2719,19.995,38.98,3.772,61.668,989.185,0.0,0.0,0.0,0.0,77.563,0.282,0.156,0.414,1.897,0.860464024
2022-10-10 10:35:00,2720,18.141,39.609,4.187,56.947,946.973,0.0,0.0,0.0,0.0,67.886,0.332,0.129,0.536,1.994,0.904462448
2022-10-10 10:40:00,2721,20.572,33.305,4.709,59.113,1118.12,0.0,0.0,0.0,0.0,83.864,0.337,0.13,0.495,1.844,0.836423648
2022-10-10 10:45:00,2722,21.515,42.882,4.853,61.928,1052.435,0.0,0.0,0.0,0.0,90.038,0.317,0.121,0.527,1.803,0.817826376
2022-10-10 10:50:00,2723,19.313,43.666,3.655,56.354,882.888,0.0,0.0,0.0,0.0,70.256,0.288,0.143,0.566,1.635,0.74162292
2022-10-10 10:55:00,2724,19.286,44.256,4.031,68.781,993.329,0.0,0.0,0.0,0.0,69.246,0.304,0.132,0.515,1.702,0.772013584
2022-10-10 11:00:00,2725,24.61,41.0,3.0,117.0,1022.0,61.0,0.236,900.0,3.48,138.4,0.535,0.991,3.78,2.707,1.227873544
2022-10-10 11:05:00,2726,20.927,36.16,4.94,83.089,924.92,0.0,0.0,0.0,0.0,84.371,0.28,0.115,0.506,2.234,1.013324528
2022-10-10 11:10:00,2727,25.312,28.533,5.078,78.091,1001.457,0.0,0.0,0.0,0.0,63.714,0.302,0.127,0.521,1.691,0.767024072
2022-10-10 11:15:00,2728,19.491,43.5,4.872,79.838,804.842,0.0,0.0,0.0,0.0,78.901,0.298,0.138,0.433,1.683,0.763395336
2022-10-10 11:20:00,2729,23.598,38.979,5.487,80.705,1024.666,0.0,0.0,0.0,0.0,65.003,0.286,0.138,0.543,1.767,0.801497064
2022-10-10 11:25:00,2730,20.646,30.699,5.083,85.544,1303.561,0.0,0.0,0.0,0.0,79.165,0.344,0.13,0.394,1.979,0.897658568
2022-10-10 11:30:00,2731,22.579,32.8,4.661,69.183,882.373,0.0,0.0,0.0,0.0,63.559,0.263,0.148,0.516,1.745,0.79151804
2022-10-10 11:35:00,2732,21.874,31.257,4.839,83.157,900.042,0.0,0.0,0.0,0.0,68.307,0.318,0.123,0.612,1.886,0.8554745119999999
2022-10-10 11:40:00,2733,19.463,35.22,4.634,83.03,1122.751,0.0,0.0,0.0,0.0,68.349,0.336,0.121,0.474,1.783,0.8087545359999999
2022-10-10 11:45:00,2734,20.94,33.398,5.038,81.992,1198.415,0.0,0.0,0.0,0.0,63.378,0.306,0.146,0.544,1.554,0.704881968
2022-10-10 11:50:00,2735,23.379,30.141,4.483,81.31,1144.416,0.0,0.0,0.0,0.0,90.909,0.291,0.137,0.483,1.893,0.858649656
2022-10-10 11:55:00,2736,16.533,39.051,5.156,73.418,1001.86,0.0,0.0,0.0,0.0,72.264,0.313,0.118,0.477,1.869,0.847763448
2022-10-10 12:00:00,2737,26.0,37.0,3.0,204.0,1021.0,60.0,0.232,900.0,3.48,137.4,0.531,0.977,3.727,2.68,1.21562656
2022-10-10 12:05:00,2738,23.97,30.619,3.665,69.927,1125.901,0.0,0.0,0.0,0.0,77.672,0.314,0.141,0.475,1.654,0.750241168
2022-10-10 12:10:00,2739,22.963,35.215,4.161,54.733,1035.527,0.0,0.0,0.0,0.0,98.057,0.317,0.124,0.482,1.584,0.718489728
2022-10-10 12:15:00,2740,24.397,29.795,4.153,60.348,981.687,0.0,0.0,0.0,0.0,78.875,0.341,0.114,0.483,1.744,0.791064448
2022-10-10 12:20:00,2741,21.156,35.241,3.923,76.852,864.219,0.0,0.0,0.0,0.0,69.742,0.313,0.127,0.478,1.782,0.808300944
2022-10-10 12:25:00,2742,23.356,40.008,3.808,54.395,764.964,0.0,0.0,0.0,0.0,80.426,0.305,0.113,0.516,1.708,0.774735136
2022-10-10 12:30:00,2743,25.831,35.391,4.603,55.958,878.62,0.0,0.0,0.0,0.0,76.955,0.334,0.13,0.464,1.936,0.8781541119999999
2022-10-10 12:35:00,2744,22.604,33.598,3.176,68.797,1080.826,0.0,0.0,0.0,0.0,76.51,0.281,0.148,0.514,1.562,0.708510704
2022-10-10 12:40:00,2745,22.225,30.086,4.347,63.878,1017.188,0.0,0.0,0.0,0.0,71.205,0.272,0.106,0.432,1.56,0.70760352
2022-10-10 12:45:00,2746,23.079,33.682,3.918,69.733,871.472,0.0,0.0,0.0,0.0,72.515,0.304,0.12,0.537,1.778,0.806486576
2022-10-10 12:50:00,2747,20.765,32.007,4.093,56.745,983.789,0.0,0.0,0.0,0.0,65.999,0.306,0.125,0.486,1.41,0.63956472
2022-10-10 12:55:00,2748,24.002,31.045,4.533,57.37,1010.518,0.0,0.0,0.0,0.0,82.398,0.258,0.112,0.62,1.705,0.77337436
2022-10-10 13:00:00,2749,26.89,37.0,4.0,229.0,1020.0,34.0,0.131,600.0,2.32,111.4,0.431,0.61,2.327,2.238,1.015138896
2022-10-10 13:05:00,2750,26.88,31.403,3.672,66.206,953.192,0.0,0.0,0.0,0.0,67.781,0.316,0.144,0.515,1.726,0.7828997919999999
2022-10-10 13:10:00,2751,21.059,30.459,3.799,49.235,1138.002,0.0,0.0,0.0,0.0,80.209,0.338,0.136,0.39,1.583,0.7180361359999999
2022-10-10 13:15:00,2752,21.621,30.513,4.091,67.337,1075.509,0.0,0.0,0.0,0.0,75.062,0.339,0.136,0.409,1.748,0.792878816
2022-10-10 13:20:00,2753,20.603,33.993,4.224,56.886,966.644,0.0,0.0,0.0,0.0,61.25,0.237,0.122,0.543,1.644,0.7457052479999999
2022-10-10 13:25:00,2754,18.833,31.4,3.941,55.054,1251.82,0.0,0.0,0.0,0.0,91.229,0.313,0.137,0.53,1.405,0.63729676
2022-10-10 13:30:00,2755,20.697,33.021,4.754,56.339,1026.309,0.0,0.0,0.0,0.0,86.078,0.297,0.125,0.447,1.615,0.73255108
2022-10-10 13:35:00,2756,24.777,33.309,3.395,57.856,1153.414,0.0,0.0,0.0,0.0,89.868,0.262,0.123,0.572,2.019,0.9158022480000001
2022-10-10 13:40:00,2757,23.247,29.613,4.653,50.583,967.331,0.0,0.0,0.0,0.0,95.04,0.282,0.113,0.578,1.484,0.673130528
2022-10-10 13:45:00,2758,20.062,27.05,3.657,59.322,1076.457,0.0,0.0,0.0,0.0,75.62,0.302,0.127,0.475,2.004,0.908998368
2022-10-10 13:50:00,2759,20.978,30.425,3.553,63.079,860.332,0.0,0.0,0.0,0.0,87.079,0.322,0.116,0.558,1.976,0.8962977919999999
2022-10-10 13:55:00,2760,21.349,26.901,4.076,54.072,1053.853,0.0,0.0,0.0,0.0,78.352,0.275,0.109,0.575,1.777,0.8060329839999999
2022-10-10 14:00:00,2761,26.89,39.0,4.0,178.0,1019.0,16.0,0.062,600.0,2.32,93.4,0.361,0.356,1.357,2.1,0.9525432
2022-10-10 14:05:00,2762,26.447,30.371,5.017,75.564,1060.491,0.0,0.0,0.0,0.0,87.445,0.289,0.099,0.468,1.821,0.825991032
2022-10-10 14:10:00,2763,24.563,27.109,5.181,75.484,866.861,0.0,0.0,0.0,0.0,64.462,0.274,0.108,0.507,1.806,0.819187152
2022-10-10 14:15:00,2764,19.822,28.715,4.67,75.442,1055.082,0.0,0.0,0.0,0.0,69.563,0.283,0.141,0.476,1.729,0.784260568
2022-10-10 14:20:00,2765,22.13,32.193,5.191,92.414,1147.448,0.0,0.0,0.0,0.0,77.323,0.283,0.123,0.463,2.086,0.9461929119999999
2022-10-10 14:25:00,2766,24.575,32.266,4.746,69.056,929.303,0.0,0.0,0.0,0.0,70.332,0.289,0.136,0.469,1.776,0.805579392
2022-10-10 14:30:00,2767,21.741,28.523,5.135,73.499,937.645,0.0,0.0,0.0,0.0,88.325,0.259,0.136,0.466,1.716,0.778363872
2022-10-10 14:35:00,2768,24.887,29.067,5.376,81.19,1058.045,0.0,0.0,0.0,0.0,65.449,0.316,0.133,0.536,1.902,0.862731984
2022-10-10 14:40:00,2769,22.336,30.635,4.909,92.688,995.978,0.0,0.0,0.0,0.0,83.994,0.331,0.126,0.454,2.117,0.960254264
2022-10-10 14:45:00,2770,21.883,30.133,4.679,78.058,1140.292,0.0,0.0,0.0,0.0,82.399,0.315,0.115,0.503,1.408,0.638657536
2022-10-10 14:50:00,2771,20.761,34.418,5.504,82.862,1217.278,0.0,0.0,0.0,0.0,74.762,0.299,0.125,0.464,1.726,0.7828997919999999
2022-10-10 14:55:00,2772,20.704,30.563,5.139,80.182,1132.014,0.0,0.0,0.0,0.0,82.085,0.261,0.147,0.428,1.831,0.8305269519999999
2022-10-10 15:00:00,2773,26.95,37.0,3.0,236.0,1019.0,15.0,0.058,600.0,2.32,92.4,0.357,0.342,1.303,2.095,0.9502752400000001
2022-10-10 15:05:00,2774,26.481,29.492,4.845,87.135,1026.536,0.0,0.0,0.0,0.0,84.889,0.306,0.123,0.504,1.522,0.690367024
2022-10-10 15:10:00,2775,23.494,29.623,4.568,70.235,1167.595,0.0,0.0,0.0,0.0,73.501,0.315,0.106,0.506,1.589,0.720757688
2022-10-10 15:15:00,2776,23.748,32.231,2.899,72.484,802.927,0.0,0.0,0.0,0.0,75.681,0.332,0.14,0.44,1.581,0.7171289519999999
2022-10-10 15:20:00,2777,25.213,29.208,4.942,75.853,1016.945,0.0,0.0,0.0,0.0,69.825,0.287,0.143,0.466,1.907,0.864999944
2022-10-10 15:25:00,2778,22.632,32.066,3.864,66.584,1101.031,0.0,0.0,0.0,0.0,83.734,0.307,0.142,0.427,1.873,0.849577816
2022-10-10 15:30:00,2779,24.854,32.281,4.221,81.403,914.697,0.0,0.0,0.0,0.0,85.763,0.31,0.141,0.451,1.498,0.679480816
2022-10-10 15:35:00,2780,24.466,26.72,3.615,59.252,1059.818,0.0,0.0,0.0,0.0,78.305,0.259,0.153,0.471,1.53,0.69399576
2022-10-10 15:40:00,2781,19.231,29.698,4.07,57.982,982.691,0.0,0.0,0.0,0.0,77.152,0.307,0.122,0.474,1.846,0.837330832
2022-10-10 15:45:00,2782,24.656,28.221,3.653,61.714,1045.744,0.0,0.0,0.0,0.0,71.722,0.286,0.146,0.474,1.692,0.767477664
2022-10-10 15:50:00,2783,26.137,26.89,3.575,71.068,1025.726,0.0,0.0,0.0,0.0,74.266,0.293,0.14,0.468,1.699,0.770652808
2022-10-10 15:55:00,2784,22.103,28.051,4.125,78.164,1154.521,0.0,0.0,0.0,0.0,59.837,0.286,0.123,0.57,1.81,0.82100152
2022-10-10 16:00:00,2785,26.89,34.0,4.0,222.0,1018.0,16.0,0.062,600.0,2.32,93.4,0.361,0.356,1.357,2.1,0.9525432
2022-10-10 16:05:00,2786,23.244,29.484,0.967,69.098,1088.047,3.822,0.014,343.389,0.937,88.399,0.311,0.166,0.831,1.717,0.7788174640000001
2022-10-10 16:10:00,2787,21.661,35.977,0.963,63.054,905.404,4.169,0.018,367.244,0.926,76.271,0.267,0.202,0.762,1.819,0.825083848
2022-10-10 16:15:00,2788,21.585,32.336,0.984,57.134,1188.371,3.635,0.017,327.657,1.084,75.055,0.304,0.175,0.763,2.092,0.948914464
2022-10-10 16:20:00,2789,21.873,26.598,0.863,54.882,1065.613,3.693,0.017,303.849,1.269,78.859,0.312,0.163,0.603,2.148,0.974315616
2022-10-10 16:25:00,2790,25.979,28.986,0.995,61.368,987.06,3.78,0.015,336.376,1.177,80.299,0.319,0.155,0.726,1.698,0.770199216
2022-10-10 16:30:00,2791,20.189,32.336,1.052,61.423,1026.968,4.254,0.013,275.685,1.027,78.063,0.326,0.184,0.733,1.905,0.86409276
2022-10-10 16:35:00,2792,24.798,27.952,1.0,63.401,981.876,4.238,0.013,305.79,1.266,80.086,0.304,0.186,0.665,1.465,0.6645122800000001
2022-10-10 16:40:00,2793,21.015,29.949,0.972,67.012,1053.74,4.268,0.015,277.033,1.27,81.221,0.298,0.168,0.686,1.74,0.78925008
2022-10-10 16:45:00,2794,22.859,29.106,0.893,62.504,1083.547,4.361,0.015,271.626,1.256,82.642,0.346,0.167,0.705,1.997,0.905823224
2022-10-10 16:50:00,2795,24.931,26.519,1.009,65.862,1091.223,3.691,0.01,230.91,1.411,90.081,0.269,0.189,0.725,1.948,0.883597216
2022-10-10 16:55:00,2796,28.895,32.655,0.944,72.735,1000.002,3.973,0.015,293.524,1.326,80.846,0.359,0.17,0.757,2.142,0.9715940639999999
2022-10-10 17:00:00,2797,24.72,41.0,2.0,183.0,1018.0,14.0,0.054,600.0,2.32,91.4,0.353,0.328,1.25,2.088,0.947100096
2022-10-10 17:05:00,2798,23.252,28.376,1.064,68.077,898.043,3.054,0.011,271.147,1.128,71.852,0.337,0.168,0.686,1.848,0.838238016
2022-10-10 17:10:00,2799,25.196,33.132,0.866,68.306,984.241,2.595,0.01,291.406,1.403,85.953,0.337,0.171,0.601,1.803,0.817826376
2022-10-10 17:15:00,2800,20.835,37.008,1.0,60.478,1178.498,3.302,0.011,284.646,1.297,80.315,0.304,0.157,0.617,1.739,0.788796488
2022-10-10 17:20:00,2801,21.626,33.358,0.954,53.449,1010.467,2.807,0.012,354.679,1.203,67.183,0.293,0.178,0.712,1.795,0.81419764
2022-10-10 17:25:00,2802,21.656,30.832,0.808,65.547,961.146,3.127,0.01,359.022,1.275,71.12,0.29,0.203,0.562,2.099,0.9520896080000001
2022-10-10 17:30:00,2803,19.18,35.35,1.047,61.138,1048.873,2.79,0.011,306.828,1.195,68.266,0.299,0.178,0.535,1.897,0.860464024
2022-10-10 17:35:00,2804,21.659,33.072,1.14,64.172,1004.547,3.337,0.012,344.478,1.243,81.767,0.295,0.199,0.677,1.991,0.903101672
2022-10-10 17:40:00,2805,20.617,34.664,0.909,54.975,945.266,3.094,0.012,268.477,1.016,81.127,0.332,0.137,0.665,1.72,0.78017824
2022-10-10 17:45:00,2806,20.964,33.521,0.915,74.352,1090.941,2.513,0.011,248.017,1.179,84.563,0.286,0.132,0.737,1.765,0.80058988
2022-10-10 17:50:00,2807,16.292,38.111,1.059,65.303,1039.116,2.607,0.013,337.993,1.076,69.776,0.331,0.196,0.758,1.913,0.867721496
2022-10-10 17:55:00,2808,23.194,23.342,0.983,73.698,1011.12,3.032,0.013,310.285,1.204,77.515,0.323,0.176,0.754,1.993,0.904008856
2022-10-10 18:00:00,2809,22.67,50.0,1.0,134.0,1018.0,5.0,0.019,300.0,1.16,82.4,0.319,0.201,0.765,1.935,0.87770052
2022-10-10 18:05:00,2810,16.648,37.267,1.152,50.452,1077.077,5.501,0.023,320.885,1.043,77.894,0.299,0.206,0.67,1.85,0.8391452
2022-10-10 18:10:00,2811,17.001,38.115,1.067,64.523,951.636,5.022,0.02,275.573,1.155,83.895,0.339,0.192,0.783,1.993,0.904008856
2022-10-10 18:15:00,2812,18.648,32.891,0.844,67.85,1032.828,4.211,0.016,288.956,1.15,78.485,0.327,0.198,0.665,1.874,0.850031408
2022-10-10 18:20:00,2813,17.946,38.68,0.936,59.595,984.082,5.517,0.02,284.071,1.158,82.558,0.35,0.193,0.701,1.587,0.719850504
2022-10-10 18:25:00,2814,17.305,45.702,0.961,61.772,1096.323,5.147,0.019,324.639,1.15,83.819,0.332,0.197,0.698,1.99,0.90264808
2022-10-10 18:30:00,2815,19.175,32.17,1.15,58.34,932.976,5.531,0.02,291.719,1.207,84.719,0.375,0.203,0.797,1.956,0.887225952
2022-10-10 18:35:00,2816,18.659,43.801,1.214,71.533,1063.498,4.605,0.02,252.317,1.127,82.994,0.328,0.182,0.767,2.011,0.9121735120000001
2022-10-10 18:40:00,2817,20.485,42.46,0.983,81.985,1000.45,5.465,0.02,281.451,0.987,78.917,0.347,0.205,1.046,2.153,0.976583576
2022-10-10 18:45:00,2818,20.432,34.376,0.905,63.927,940.399,4.183,0.021,312.233,1.136,94.526,0.341,0.188,0.682,1.775,0.8051258
2022-10-10 18:50:00,2819,17.7,36.157,0.943,82.865,1155.759,4.832,0.018,250.042,1.126,94.699,0.272,0.2,0.865,2.065,0.93666748
2022-10-10 18:55:00,2820,20.56,46.893,0.929,69.564,932.98,5.083,0.018,292.066,1.237,83.363,0.29,0.169,0.72,2.547,1.155298824
2022-10-10 19:00:00,2821,21.78,53.0,1.0,78.0,1018.0,4.0,0.015,300.0,1.16,81.4,0.315,0.186,0.711,1.923,0.8722574160000001
2022-10-10 19:05:00,2822,17.491,47.467,1.158,62.663,884.807,10.081,0.045,337.383,1.276,79.548,0.349,0.259,0.833,2.154,0.977037168
2022-10-10 19:10:00,2823,18.478,49.864,1.017,62.581,997.911,9.664,0.035,356.527,1.282,100.869,0.306,0.283,0.918,1.748,0.792878816
2022-10-10 19:15:00,2824,16.662,44.342,1.135,79.073,959.017,13.095,0.037,276.854,1.061,84.343,0.298,0.215,0.936,1.535,0.6962637199999999
2022-10-10 19:20:00,2825,15.361,49.923,0.907,66.729,844.618,10.281,0.037,309.615,1.21,97.547,0.319,0.31,0.843,1.764,0.800136288
2022-10-10 19:25:00,2826,20.419,44.498,1.005,78.533,851.11,9.258,0.035,305.837,1.174,75.869,0.321,0.256,1.112,1.94,0.8799684799999999
2022-10-10 19:30:00,2827,18.419,43.405,1.007,77.553,916.663,9.591,0.043,271.487,0.974,85.118,0.341,0.244,1.026,1.859,0.843227528
2022-10-10 19:35:00,2828,18.315,44.084,0.898,72.739,1051.023,11.043,0.041,312.041,1.058,92.299,0.351,0.325,1.177,2.212,1.003345504
2022-10-10 19:40:00,2829,17.479,50.501,0.87,67.097,1064.319,11.714,0.04,299.844,1.121,87.358,0.359,0.261,0.987,2.006,0.9099055519999999
2022-10-10 19:45:00,2830,18.294,54.428,1.094,86.639,1010.517,9.866,0.037,310.541,1.101,80.764,0.275,0.259,0.937,1.769,0.802404248
2022-10-10 19:50:00,2831,16.756,52.273,0.992,87.233,1063.688,10.631,0.033,306.112,1.286,89.727,0.374,0.267,1.104,2.139,0.9702332879999999
2022-10-10 19:55:00,2832,16.664,46.545,0.987,66.069,963.282,9.922,0.037,349.14,1.288,81.772,0.339,0.247,0.87,2.231,1.011963752
2022-10-10 20:00:00,2833,20.5,58.0,1.0,62.0,1019.0,3.0,0.012,300.0,1.16,80.4,0.311,0.172,0.657,1.908,0.865453536
2022-10-10 20:05:00,2834,14.73,54.815,1.054,61.278,1009.447,12.033,0.045,539.021,2.466,92.177,0.353,0.31,1.187,2.013,0.913080696
2022-10-10 20:10:00,2835,14.358,67.343,0.859,80.489,1088.224,12.623,0.044,487.117,2.454,99.741,0.283,0.268,1.201,1.93,0.8754325599999999
