timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
1/19/2020 4:03,Light Snow,2020-01-19 09:03:00<br />,-2,Snow,-,87,0,1008,0,,4:03 AM,16.1,NW,14.8,310,1/19/2020 4:03
1/19/2020 4:56,Light Snow,2020-01-19 09:56:00<br />,-1.6,Snow,-,89,0,1009,0,,4:56 AM,16.1,NW,20.4,310,1/19/2020 4:56
1/19/2020 5:08,Light Snow,2020-01-19 10:08:00<br />,-2,Snow,-,87,0,1008,0,,5:08 AM,16.1,NNW,16.7,330,1/19/2020 5:08
1/19/2020 5:56,Light Snow,2020-01-19 10:56:00<br />,-2.7,Snow,-,82,0,1009.5,0,,5:56 AM,16.1,NW,24.1,320,1/19/2020 5:56
1/19/2020 6:56,Light Snow,2020-01-19 11:56:00<br />,-2.2,Snow,-,88,0,1010.1,-0.5,,6:56 AM,16.1,WNW,14.8,290,1/19/2020 6:56
1/19/2020 7:56,Overcast,2020-01-19 12:56:00<br />,-3.3,,37,82,0,1010.7,-0.5,,7:56 AM,16.1,NW,22.2,310,1/19/2020 7:56
1/19/2020 8:56,Overcast,2020-01-19 13:56:00<br />,-3.8,,-,79,,1011,-0.5,,8:56 AM,16.1,NW,20.4,310,1/19/2020 8:56
1/19/2020 9:56,Overcast,2020-01-19 14:56:00<br />,-5,,-,72,,1011.4,-0.5,,9:56 AM,16.1,NW,18.5,310,1/19/2020 9:56
1/19/2020 10:56,Overcast,2020-01-19 15:56:00<br />,-4.4,,-,75,,1011.7,-0.5,,10:56 AM,16.1,NW,24.1,310,1/19/2020 10:56
1/19/2020 11:56,Overcast,2020-01-19 16:56:00<br />,-4.4,,-,75,,1011.6,-0.5,,11:56 AM,16.1,WNW,24.1,300,1/19/2020 11:56
1/19/2020 12:56,Light Snow Showers,2020-01-19 17:56:00<br />,-4.4,Snow,35.2,75,0,1011.2,-0.5,,12:56 PM,12.9,NW,25.9,320,1/19/2020 12:56
1/19/2020 13:56,Light Snow Showers,2020-01-19 18:56:00<br />,-3.8,Snow,-,79,0,1011.1,-0.5,,1:56 PM,12.9,NNW,18.5,330,1/19/2020 13:56
1/19/2020 14:56,Light Snow Showers,2020-01-19 19:56:00<br />,-3.8,Snow,-,82,0,1011.4,-1.1,,2:56 PM,6.4,WNW,24.1,300,1/19/2020 14:56
1/19/2020 15:56,Light Snow,2020-01-19 20:56:00<br />,-3.3,Snow,-,92,0,1011.9,-2.2,,3:56 PM,2.4,NW,22.2,310,1/19/2020 15:56
1/19/2020 16:12,Light Snow,2020-01-19 21:12:00<br />,-3,Snow,-,93,0,1010.7,-2,,4:12 PM,2.4,WNW,20.4,300,1/19/2020 16:12
1/19/2020 16:56,Light Snow,2020-01-19 21:56:00<br />,-4.4,Snow,35.2,88,0,1012.4,-2.7,,4:56 PM,2.4,NW,22.2,320,1/19/2020 16:56
1/19/2020 17:37,Light Snow,2020-01-19 22:37:00<br />,-4,Snow,-,93,0,1011.4,-3,,5:37 PM,4,NW,18.5,310,1/19/2020 17:37
1/19/2020 17:56,Light Snow Showers,2020-01-19 22:56:00<br />,-4.4,Snow,-,88,0,1012.8,-2.7,,5:56 PM,6.4,NW,20.4,310,1/19/2020 17:56
1/19/2020 18:56,Light Snow Showers,2020-01-19 23:56:00<br />,-5,Snow,-,84,0,1013,-2.7,,6:56 PM,16.1,NW,25.9,320,1/19/2020 18:56
1/19/2020 19:38,Light Snow Showers,2020-01-20 00:38:00<br />,-6,Snow,-,80,0,1011.7,-3,,7:38 PM,16.1,NW,24.1,320,1/19/2020 19:38
1/19/2020 19:56,Light Snow Showers,2020-01-20 00:56:00<br />,-5.5,Snow,-,85,0,1013.2,-3.3,,7:56 PM,16.1,NW,27.8,320,1/19/2020 19:56
1/19/2020 20:18,Light Snow Showers,2020-01-20 01:18:00<br />,-6,Snow,38.9,80,0,1012.1,-3,,8:18 PM,16.1,NW,25.9,320,1/19/2020 20:18
1/19/2020 20:56,Light Snow Showers,2020-01-20 01:56:00<br />,-6.6,Snow,35.2,78,0,1013.4,-3.3,,8:56 PM,16.1,NW,20.4,310,1/19/2020 20:56
1/19/2020 21:56,Light Snow Showers,2020-01-20 02:56:00<br />,-6.6,Snow,-,78,0,1013.7,-3.3,,9:56 PM,16.1,WNW,16.7,300,1/19/2020 21:56
1/19/2020 22:56,Light Snow,2020-01-20 03:56:00<br />,-7.2,Snow,-,78,0,1014.1,-3.8,,10:56 PM,16.1,WNW,25.9,300,1/19/2020 22:56
1/19/2020 23:56,Light Snow,2020-01-20 04:56:00<br />,-8.8,Snow,-,69,0,1013.6,-3.8,,11:56 PM,16.1,WNW,16.7,290,1/19/2020 23:56
1/20/2020 0:56,Light Snow,2020-01-20 05:56:00<br />,-9.4,Snow,29.6,66,0,1013.3,-3.8,,12:56 AM,16.1,West,14.8,280,1/20/2020 0:56
1/20/2020 1:30,Light Snow,2020-01-20 06:30:00<br />,-9,Snow,-,69,0,1011.7,-4,,1:30 AM,16.1,WNW,16.7,290,1/20/2020 1:30
1/20/2020 1:56,Light Snow,2020-01-20 06:56:00<br />,-7.2,Snow,-,81,0,1013.2,-4.4,,1:56 AM,16.1,NW,18.5,320,1/20/2020 1:56
1/20/2020 2:30,Light Snow,2020-01-20 07:30:00<br />,-7,Snow,-,86,0,1011.7,-5,,2:30 AM,16.1,NNW,11.1,340,1/20/2020 2:30
1/20/2020 2:56,Light Snow,2020-01-20 07:56:00<br />,-7.2,Snow,-,88,0,1013.6,-5.5,,2:56 AM,16.1,North,9.3,350,1/20/2020 2:56
1/20/2020 3:56,Light Snow,2020-01-20 08:56:00<br />,-7.7,Snow,-,89,0,1013.5,-6.1,,3:56 AM,16.1,NNW,13,340,1/20/2020 3:56
1/20/2020 4:40,Light Snow,2020-01-20 09:40:00<br />,-8,Snow,-,86,0,1012.1,-6,,4:40 AM,16.1,NNW,13,340,1/20/2020 4:40
1/20/2020 4:49,Light Snow,2020-01-20 09:49:00<br />,-8,Snow,-,86,0,1012.1,-6,,4:49 AM,16.1,NNW,13,330,1/20/2020 4:49
1/20/2020 4:56,Light Snow,2020-01-20 09:56:00<br />,-7.7,Snow,-,85,0,1014,-5.5,,4:56 AM,16.1,NW,13,320,1/20/2020 4:56
1/20/2020 5:56,Light Snow,2020-01-20 10:56:00<br />,-8.3,Snow,-,85,0,1014,-6.1,,5:56 AM,16.1,NNW,11.1,340,1/20/2020 5:56
1/20/2020 6:17,Light Snow Showers,2020-01-20 11:17:00<br />,-8,Snow,-,86,0,1012.4,-6,,6:17 AM,16.1,NNW,14.8,330,1/20/2020 6:17
1/20/2020 6:56,Light Snow Showers,2020-01-20 11:56:00<br />,-8.3,Snow,-,85,0,1014.4,-6.1,,6:56 AM,16.1,NNW,13,340,1/20/2020 6:56
1/20/2020 7:56,Light Snow Showers,2020-01-20 12:56:00<br />,-8.8,Snow,-,85,0,1015,-6.6,,7:56 AM,11.3,North,9.3,350,1/20/2020 7:56
1/20/2020 8:56,Overcast,2020-01-20 13:56:00<br />,-10,,-,77,0,1015.4,-6.6,,8:56 AM,16.1,NNW,14.8,330,1/20/2020 8:56
1/20/2020 9:56,Mostly Cloudy,2020-01-20 14:56:00<br />,-10.5,,-,74,,1015.7,-6.6,,9:56 AM,16.1,NW,16.7,320,1/20/2020 9:56
1/20/2020 10:56,Mostly Cloudy,2020-01-20 15:56:00<br />,-10,,-,74,,1015.7,-6.1,,10:56 AM,16.1,NW,11.1,310,1/20/2020 10:56
1/20/2020 11:56,Light Snow,2020-01-20 16:56:00<br />,-10,Snow,-,74,0,1015.7,-6.1,,11:56 AM,16.1,NNW,9.3,340,1/20/2020 11:56
1/20/2020 12:56,Mostly Cloudy,2020-01-20 17:56:00<br />,-10,,-,71,0,1015.3,-5.5,,12:56 PM,16.1,NW,9.3,320,1/20/2020 12:56
1/20/2020 13:56,Mostly Cloudy,2020-01-20 18:56:00<br />,-10,,-,68,0,1015.6,-5,,1:56 PM,16.1,North,16.7,350,1/20/2020 13:56
1/20/2020 14:56,Mostly Cloudy,2020-01-20 19:56:00<br />,-10,,-,68,,1016,-5,,2:56 PM,16.1,North,11.1,360,1/20/2020 14:56
1/20/2020 15:56,Partly Cloudy,2020-01-20 20:56:00<br />,-10,,-,71,,1016.9,-5.5,,3:56 PM,16.1,North,9.3,350,1/20/2020 15:56
1/20/2020 16:56,Scattered Clouds,2020-01-20 21:56:00<br />,-10.5,,-,74,,1017.3,-6.6,,4:56 PM,16.1,North,7.4,10,1/20/2020 16:56
1/20/2020 17:56,Scattered Clouds,2020-01-20 22:56:00<br />,-11.1,,-,77,,1017.8,-7.7,,5:56 PM,16.1,NNE,5.6,20,1/20/2020 17:56
1/20/2020 18:56,Mostly Cloudy,2020-01-20 23:56:00<br />,-11.1,,-,77,,1018.4,-7.7,,6:56 PM,16.1,NE,5.6,40,1/20/2020 18:56
1/20/2020 19:56,Clear,2020-01-21 00:56:00<br />,-12.2,,-,80,,1019.1,-9.4,,7:56 PM,16.1,NNE,5.6,30,1/20/2020 19:56
1/20/2020 20:56,Clear,2020-01-21 01:56:00<br />,-12.2,,-,88,,1019.8,-10.5,,8:56 PM,16.1,NE,5.6,40,1/20/2020 20:56
1/20/2020 21:56,Clear,2020-01-21 02:56:00<br />,-15,,-,87,,1020.3,-13.3,,9:56 PM,16.1,NE,5.6,50,1/20/2020 21:56
1/20/2020 22:56,Clear,2020-01-21 03:56:00<br />,-16.6,,-,88,,1020.7,-15,,10:56 PM,16.1,ENE,7.4,70,1/20/2020 22:56
1/20/2020 23:56,Clear,2020-01-21 04:56:00<br />,-17.7,,-,88,,1021.1,-16.1,,11:56 PM,16.1,Calm,Calm,0,1/20/2020 23:56
1/21/2020 0:56,Clear,2020-01-21 05:56:00<br />,-18.3,,-,87,,1020.7,-16.6,,12:56 AM,16.1,Calm,Calm,0,1/21/2020 0:56
1/21/2020 1:56,Clear,2020-01-21 06:56:00<br />,-19.4,,-,83,,1021,-17.2,,1:56 AM,16.1,East,9.3,80,1/21/2020 1:56
1/21/2020 2:56,Clear,2020-01-21 07:56:00<br />,-18.3,,-,87,,1021.5,-16.6,,2:56 AM,16.1,East,9.3,80,1/21/2020 2:56
1/21/2020 3:56,Clear,2020-01-21 08:56:00<br />,-18.8,,-,83,,1021.1,-16.6,,3:56 AM,16.1,East,11.1,90,1/21/2020 3:56
1/21/2020 4:56,Clear,2020-01-21 09:56:00<br />,-18.3,,-,84,,1021.5,-16.1,,4:56 AM,16.1,East,9.3,80,1/21/2020 4:56
1/21/2020 5:56,Clear,2020-01-21 10:56:00<br />,-18.8,,-,83,,1021.9,-16.6,,5:56 AM,16.1,East,11.1,90,1/21/2020 5:56
1/21/2020 6:21,Clear,2020-01-21 11:21:00<br />,-19,,-,85,,1019.5,-17,,6:21 AM,16.1,East,11.1,90,1/21/2020 6:21
1/21/2020 6:56,Clear,2020-01-21 11:56:00<br />,-19.4,,-,83,,1022.2,-17.2,,6:56 AM,16.1,East,11.1,90,1/21/2020 6:56
1/21/2020 7:56,Clear,2020-01-21 12:56:00<br />,-19.4,,-,83,,1022.5,-17.2,,7:56 AM,16.1,East,11.1,80,1/21/2020 7:56
1/21/2020 8:56,Clear,2020-01-21 13:56:00<br />,-17.2,,-,84,,1022.3,-15,,8:56 AM,16.1,East,9.3,90,1/21/2020 8:56
1/21/2020 9:56,Clear,2020-01-21 14:56:00<br />,-13.8,,-,88,,1022.6,-12.2,,9:56 AM,16.1,East,7.4,80,1/21/2020 9:56
1/21/2020 10:56,Clear,2020-01-21 15:56:00<br />,-12.2,,-,88,,1022.2,-10.5,,10:56 AM,16.1,East,5.6,90,1/21/2020 10:56
1/21/2020 11:56,Clear,2020-01-21 16:56:00<br />,-11.6,,-,77,,1022.1,-8.3,,11:56 AM,16.1,Calm,Calm,0,1/21/2020 11:56
1/21/2020 12:56,Clear,2020-01-21 17:56:00<br />,-11.6,,-,63,,1021,-5.5,,12:56 PM,16.1,SSW,7.4,200,1/21/2020 12:56
1/21/2020 13:56,Partly Cloudy,2020-01-21 18:56:00<br />,-12.2,,-,55,,1020.2,-4.4,,1:56 PM,16.1,ESE,7.4,120,1/21/2020 13:56
1/21/2020 14:56,Scattered Clouds,2020-01-21 19:56:00<br />,-12.7,,-,49,,1019.9,-3.3,,2:56 PM,16.1,ESE,5.6,110,1/21/2020 14:56
1/21/2020 15:56,Overcast,2020-01-21 20:56:00<br />,-13.3,,-,45,,1020.1,-2.7,,3:56 PM,16.1,SE,5.6,140,1/21/2020 15:56
1/21/2020 16:56,Overcast,2020-01-21 21:56:00<br />,-12.7,,-,49,,1020.3,-3.3,,4:56 PM,16.1,SSE,9.3,160,1/21/2020 16:56
1/21/2020 17:27,Light Snow,2020-01-21 22:27:00<br />,-11,Snow,-,59,0,1018.2,-4,,5:27 PM,6.4,South,7.4,180,1/21/2020 17:27
1/21/2020 17:56,Light Snow,2020-01-21 22:56:00<br />,-8.8,Snow,-,72,0,1020.4,-4.4,,5:56 PM,9.7,South,5.6,180,1/21/2020 17:56
1/21/2020 18:56,Light Snow,2020-01-21 23:56:00<br />,-8.8,Snow,-,75,0,1020.6,-5,,6:56 PM,16.1,Calm,Calm,0,1/21/2020 18:56
1/21/2020 19:56,Overcast,2020-01-22 00:56:00<br />,-8.3,,-,75,0,1020.4,-4.4,,7:56 PM,16.1,SSE,5.6,160,1/21/2020 19:56
1/21/2020 20:56,Overcast,2020-01-22 01:56:00<br />,-7.7,,-,75,,1020.4,-3.8,,8:56 PM,16.1,SSE,5.6,160,1/21/2020 20:56
1/21/2020 21:56,Overcast,2020-01-22 02:56:00<br />,-7.7,,-,75,,1020.4,-3.8,,9:56 PM,16.1,South,5.6,180,1/21/2020 21:56
1/21/2020 22:56,Light Snow,2020-01-22 03:56:00<br />,-6.6,Snow,-,85,0,1020.4,-4.4,,10:56 PM,6.4,SSE,5.6,150,1/21/2020 22:56
1/21/2020 23:56,Light Snow,2020-01-22 04:56:00<br />,-6.1,Snow,-,84,0,1020.4,-3.8,,11:56 PM,16.1,SSE,5.6,160,1/21/2020 23:56
1/22/2020 0:56,Overcast,2020-01-22 05:56:00<br />,-6.1,,-,81,0,1020.2,-3.3,,12:56 AM,16.1,SSE,5.6,160,1/22/2020 0:56
1/22/2020 1:56,Light Snow,2020-01-22 06:56:00<br />,-5.5,Snow,-,85,0,1020.6,-3.3,,1:56 AM,9.7,SSE,5.6,150,1/22/2020 1:56
1/22/2020 2:56,Overcast,2020-01-22 07:56:00<br />,-6.1,,-,84,0,1020.8,-3.8,,2:56 AM,16.1,Calm,Calm,0,1/22/2020 2:56
1/22/2020 3:33,Overcast,2020-01-22 08:33:00<br />,-6,,-,86,0,1018.8,-4,,3:33 AM,16.1,Calm,Calm,0,1/22/2020 3:33
1/22/2020 3:56,Overcast,2020-01-22 08:56:00<br />,-6.1,,-,88,0,1020.6,-4.4,,3:56 AM,16.1,Calm,Calm,0,1/22/2020 3:56
1/22/2020 4:22,Overcast,2020-01-22 09:22:00<br />,-6,,-,86,,1019.2,-4,,4:22 AM,16.1,Calm,Calm,0,1/22/2020 4:22
1/22/2020 4:56,Overcast,2020-01-22 09:56:00<br />,-6.1,,-,88,,1021,-4.4,,4:56 AM,16.1,Calm,Calm,0,1/22/2020 4:56
1/22/2020 5:09,Overcast,2020-01-22 10:09:00<br />,-6,,-,86,,1019.5,-4,,5:09 AM,16.1,Calm,Calm,0,1/22/2020 5:09
1/22/2020 5:56,Light Snow,2020-01-22 10:56:00<br />,-6.1,Snow,-,88,0,1021.7,-4.4,,5:56 AM,16.1,Calm,Calm,0,1/22/2020 5:56
1/22/2020 6:19,Overcast,2020-01-22 11:19:00<br />,-6,,-,86,0,1020.2,-4,,6:19 AM,16.1,Calm,Calm,0,1/22/2020 6:19
1/22/2020 6:21,Overcast,2020-01-22 11:21:00<br />,-6,,-,86,0,1020.2,-4,,6:21 AM,16.1,Calm,Calm,0,1/22/2020 6:21
1/22/2020 6:23,Overcast,2020-01-22 11:23:00<br />,-6,,-,86,0,1020.5,-4,,6:23 AM,16.1,Calm,Calm,0,1/22/2020 6:23
1/22/2020 6:56,Overcast,2020-01-22 11:56:00<br />,-5.5,,-,88,0,1022.8,-3.8,,6:56 AM,16.1,NW,16.7,310,1/22/2020 6:56
1/22/2020 7:56,Overcast,2020-01-22 12:56:00<br />,-6.6,,-,89,,1024.1,-5,,7:56 AM,9.7,NNW,11.1,340,1/22/2020 7:56
1/22/2020 8:56,Overcast,2020-01-22 13:56:00<br />,-6.1,,-,92,,1025.1,-5,,8:56 AM,2.4,NNW,9.3,330,1/22/2020 8:56
1/22/2020 9:07,Light Freezing Fog,2020-01-22 14:07:00<br />,-6,Fog,-,93,0,1023.6,-5,,9:07 AM,0.8,NNW,16.7,330,1/22/2020 9:07
1/22/2020 9:32,Mist,2020-01-22 14:32:00<br />,-6,,-,93,0,1023.9,-5,,9:32 AM,2.4,North,13,350,1/22/2020 9:32
1/22/2020 9:56,Overcast,2020-01-22 14:56:00<br />,-6.1,,-,92,0,1025.9,-5,,9:56 AM,2.4,NNW,18.5,330,1/22/2020 9:56
1/22/2020 9:58,Overcast,2020-01-22 14:58:00<br />,-6,,-,93,,1024.3,-5,,9:58 AM,2.4,NNW,16.7,330,1/22/2020 9:58
1/22/2020 10:05,Overcast,2020-01-22 15:05:00<br />,-6,,-,93,,1024.3,-5,,10:05 AM,2.4,NNW,16.7,340,1/22/2020 10:05
1/22/2020 10:56,Overcast,2020-01-22 15:56:00<br />,-7.2,,-,85,,1026.3,-5,,10:56 AM,8,NW,18.5,320,1/22/2020 10:56
1/22/2020 11:26,Mostly Cloudy,2020-01-22 16:26:00<br />,-9,,-,74,0,1024.6,-5,,11:26 AM,16.1,NNW,22.2,330,1/22/2020 11:26
1/22/2020 11:56,Mostly Cloudy,2020-01-22 16:56:00<br />,-8.3,,-,75,0,1026.2,-4.4,,11:56 AM,16.1,NW,18.5,310,1/22/2020 11:56
1/22/2020 12:56,Mostly Cloudy,2020-01-22 17:56:00<br />,-8.8,,-,63,,1025.8,-2.7,,12:56 PM,16.1,WNW,25.9,300,1/22/2020 12:56
1/22/2020 13:56,Scattered Clouds,2020-01-22 18:56:00<br />,-8.8,,-,63,,1026,-2.7,,1:56 PM,16.1,NW,18.5,320,1/22/2020 13:56
1/22/2020 14:56,Scattered Clouds,2020-01-22 19:56:00<br />,-8.3,,-,69,,1026.5,-3.3,,2:56 PM,16.1,North,14.8,350,1/22/2020 14:56
1/22/2020 15:56,Partly Cloudy,2020-01-22 20:56:00<br />,-8.8,,-,69,,1027.2,-3.8,,3:56 PM,16.1,North,13,360,1/22/2020 15:56
1/22/2020 16:56,Clear,2020-01-22 21:56:00<br />,-9.4,,-,72,,1028.1,-5,,4:56 PM,16.1,North,9.3,350,1/22/2020 16:56
1/22/2020 17:56,Clear,2020-01-22 22:56:00<br />,-10.5,,-,81,,1028.6,-7.7,,5:56 PM,16.1,Calm,Calm,0,1/22/2020 17:56
1/22/2020 18:56,Clear,2020-01-22 23:56:00<br />,-12.2,,-,92,,1029,-11.1,,6:56 PM,16.1,Calm,Calm,0,1/22/2020 18:56
1/22/2020 19:56,Clear,2020-01-23 00:56:00<br />,-12.2,,-,92,,1029.6,-11.1,,7:56 PM,16.1,Calm,Calm,0,1/22/2020 19:56
1/22/2020 20:56,Mostly Cloudy,2020-01-23 01:56:00<br />,-12.7,,-,88,,1029.4,-11.1,,8:56 PM,16.1,Calm,Calm,0,1/22/2020 20:56
1/22/2020 21:28,Scattered Clouds,2020-01-23 02:28:00<br />,-13,,-,92,,1027,-12,,9:28 PM,12.9,Calm,Calm,0,1/22/2020 21:28
1/22/2020 21:35,Mostly Cloudy,2020-01-23 02:35:00<br />,-13,,-,92,,1027,-12,,9:35 PM,12.9,SSE,5.6,160,1/22/2020 21:35
1/22/2020 21:56,Mostly Cloudy,2020-01-23 02:56:00<br />,-13.8,,-,88,,1029.1,-12.2,,9:56 PM,12.9,Calm,Calm,0,1/22/2020 21:56
1/22/2020 22:56,Overcast,2020-01-23 03:56:00<br />,-10.5,,-,92,,1029,-9.4,,10:56 PM,16.1,Calm,Calm,0,1/22/2020 22:56
1/22/2020 23:56,Overcast,2020-01-23 04:56:00<br />,-9.4,,-,92,,1028.6,-8.3,,11:56 PM,16.1,Calm,Calm,0,1/22/2020 23:56
1/23/2020 0:56,Overcast,2020-01-23 05:56:00<br />,-8.8,,-,81,,1028.8,-6.1,,12:56 AM,16.1,WSW,7.4,250,1/23/2020 0:56
1/23/2020 1:56,Overcast,2020-01-23 06:56:00<br />,-9.4,,-,78,,1028.5,-6.1,,1:56 AM,16.1,West,11.1,270,1/23/2020 1:56
1/23/2020 2:32,Partly Cloudy,2020-01-23 07:32:00<br />,-10,,-,80,,1026.3,-7,,2:32 AM,16.1,West,11.1,280,1/23/2020 2:32
1/23/2020 2:56,Clear,2020-01-23 07:56:00<br />,-10.5,,-,81,,1028.1,-7.7,,2:56 AM,16.1,West,9.3,260,1/23/2020 2:56
1/23/2020 3:14,Mostly Cloudy,2020-01-23 08:14:00<br />,-11,,-,79,,1026,-8,,3:14 AM,16.1,West,7.4,280,1/23/2020 3:14
1/23/2020 3:56,Mostly Cloudy,2020-01-23 08:56:00<br />,-12.2,,-,84,,1027.9,-10,,3:56 AM,16.1,WSW,7.4,240,1/23/2020 3:56
1/23/2020 4:56,Overcast,2020-01-23 09:56:00<br />,-11.6,,-,88,,1027.4,-10,,4:56 AM,16.1,Calm,Calm,0,1/23/2020 4:56
1/23/2020 5:56,Light Snow,2020-01-23 10:56:00<br />,-10.5,Snow,-,81,0,1027.5,-7.7,,5:56 AM,16.1,SW,7.4,220,1/23/2020 5:56
1/23/2020 6:25,Light Snow,2020-01-23 11:25:00<br />,-10,Snow,-,80,0,1025.3,-7,,6:25 AM,16.1,SW,11.1,220,1/23/2020 6:25
1/23/2020 6:56,Overcast,2020-01-23 11:56:00<br />,-10,,-,81,0,1027.4,-7.2,,6:56 AM,16.1,SW,14.8,230,1/23/2020 6:56
1/23/2020 7:56,Overcast,2020-01-23 12:56:00<br />,-9.4,,-,81,0,1027.3,-6.6,,7:56 AM,16.1,SW,11.1,230,1/23/2020 7:56
1/23/2020 8:56,Light Snow,2020-01-23 13:56:00<br />,-9.4,Snow,-,78,0,1026.7,-6.1,,8:56 AM,16.1,SW,13,230,1/23/2020 8:56
1/23/2020 9:56,Overcast,2020-01-23 14:56:00<br />,-8.8,,-,75,0,1025.7,-5,,9:56 AM,16.1,WSW,13,240,1/23/2020 9:56
1/23/2020 10:56,Mostly Cloudy,2020-01-23 15:56:00<br />,-8.3,,-,75,,1024.6,-4.4,,10:56 AM,16.1,SW,16.7,220,1/23/2020 10:56
1/23/2020 11:56,Scattered Clouds,2020-01-23 16:56:00<br />,-8.3,,-,66,,1023.2,-2.7,,11:56 AM,16.1,SSW,14.8,210,1/23/2020 11:56
1/23/2020 12:56,Clear,2020-01-23 17:56:00<br />,-7.2,,-,64,,1021.5,-1.1,,12:56 PM,16.1,SW,14.8,220,1/23/2020 12:56
1/23/2020 13:56,Clear,2020-01-23 18:56:00<br />,-7.2,,-,59,,1020.2,0,,1:56 PM,16.1,SSW,14.8,210,1/23/2020 13:56
1/23/2020 14:56,Clear,2020-01-23 19:56:00<br />,-6.6,,-,59,,1018.8,0.5,,2:56 PM,16.1,South,14.8,180,1/23/2020 14:56
1/23/2020 15:56,Clear,2020-01-23 20:56:00<br />,-6.6,,-,57,,1018,1.1,,3:56 PM,16.1,South,11.1,180,1/23/2020 15:56
1/23/2020 16:56,Clear,2020-01-23 21:56:00<br />,-6.1,,-,64,,1017.3,0,,4:56 PM,16.1,South,11.1,180,1/23/2020 16:56
1/23/2020 17:56,Clear,2020-01-23 22:56:00<br />,-6.1,,-,69,,1017.4,-1.1,,5:56 PM,16.1,SSW,20.4,200,1/23/2020 17:56
1/23/2020 18:56,Clear,2020-01-23 23:56:00<br />,-6.1,,-,72,,1016.3,-1.6,,6:56 PM,16.1,South,14.8,180,1/23/2020 18:56
1/23/2020 19:56,Clear,2020-01-24 00:56:00<br />,-6.1,,-,75,,1015.8,-2.2,,7:56 PM,16.1,South,13,170,1/23/2020 19:56
1/23/2020 20:56,Clear,2020-01-24 01:56:00<br />,-6.1,,-,78,,1015.3,-2.7,,8:56 PM,16.1,South,14.8,170,1/23/2020 20:56
1/23/2020 21:56,Clear,2020-01-24 02:56:00<br />,-6.1,,-,78,,1014,-2.7,,9:56 PM,16.1,South,9.3,170,1/23/2020 21:56
1/23/2020 22:56,Clear,2020-01-24 03:56:00<br />,-5.5,,-,78,,1012.9,-2.2,,10:56 PM,16.1,South,13,180,1/23/2020 22:56
1/23/2020 23:56,Clear,2020-01-24 04:56:00<br />,-5.5,,-,78,,1012,-2.2,,11:56 PM,16.1,South,13,170,1/23/2020 23:56
1/24/2020 0:56,Clear,2020-01-24 05:56:00<br />,-5,,-,78,,1010.1,-1.6,,12:56 AM,16.1,SSE,13,160,1/24/2020 0:56
1/24/2020 1:56,Overcast,2020-01-24 06:56:00<br />,-5,,-,75,,1008.7,-1.1,,1:56 AM,16.1,South,11.1,170,1/24/2020 1:56
1/24/2020 2:56,Overcast,2020-01-24 07:56:00<br />,-5,,-,78,,1008.1,-1.6,,2:56 AM,14.5,South,13,180,1/24/2020 2:56
1/24/2020 3:56,Overcast,2020-01-24 08:56:00<br />,-4.4,,-,79,,1007.2,-1.1,,3:56 AM,14.5,South,9.3,180,1/24/2020 3:56
1/24/2020 4:56,Overcast,2020-01-24 09:56:00<br />,-3.8,,-,82,,1005.9,-1.1,,4:56 AM,14.5,South,9.3,180,1/24/2020 4:56
1/24/2020 5:56,Overcast,2020-01-24 10:56:00<br />,-3.8,,-,82,,1004.8,-1.1,,5:56 AM,12.9,SSE,5.6,160,1/24/2020 5:56
1/24/2020 6:23,Haze,2020-01-24 11:23:00<br />,-4,,-,80,,1003.3,-1,,6:23 AM,8,Calm,Calm,0,1/24/2020 6:23
1/24/2020 6:56,Haze,2020-01-24 11:56:00<br />,-3.8,,-,82,,1004.4,-1.1,,6:56 AM,8,Calm,Calm,0,1/24/2020 6:56
1/24/2020 7:56,Overcast,2020-01-24 12:56:00<br />,-3.8,,-,85,,1003.5,-1.6,,7:56 AM,11.3,Calm,Calm,0,1/24/2020 7:56
1/24/2020 8:56,Mostly Cloudy,2020-01-24 13:56:00<br />,-3.8,,-,85,,1003.2,-1.6,,8:56 AM,11.3,Calm,Calm,0,1/24/2020 8:56
1/24/2020 9:56,Haze,2020-01-24 14:56:00<br />,-3.3,,-,82,,1002.5,-0.5,,9:56 AM,8,NW,9.3,320,1/24/2020 9:56
1/24/2020 10:11,Haze,2020-01-24 15:11:00<br />,-3,,-,86,,1000.9,-1,,10:11 AM,8,NW,9.3,320,1/24/2020 10:11
1/24/2020 10:56,Overcast,2020-01-24 15:56:00<br />,-3.3,,-,85,,1001.4,-1.1,,10:56 AM,8,NW,14.8,310,1/24/2020 10:56
1/24/2020 11:56,Haze,2020-01-24 16:56:00<br />,-3.3,,-,76,,999.6,0.5,,11:56 AM,9.7,WNW,7.4,290,1/24/2020 11:56
1/24/2020 12:56,Haze,2020-01-24 17:56:00<br />,-3.8,,-,73,,998.3,0.5,,12:56 PM,9.7,NW,16.7,310,1/24/2020 12:56
1/24/2020 13:56,Mostly Cloudy,2020-01-24 18:56:00<br />,-4.4,,-,73,,997.9,0,,1:56 PM,11.3,NNW,18.5,340,1/24/2020 13:56
